month,market,gross_revenue,net_revenue,gross_man,cumulative_net_revenue,cumulative_gross_revenue,cumulative_gross_man,avg_net_revenue,total_sold_quantity,avg_net_price_per_item,Type
2021-05-01,Japan,22670.8581,17180.758410219998,6732.321,250673.08280421,329103.238,98040.1546,195.23589102522726,985.0,17.442394325096444,Actual
2021-06-01,Japan,21014.0241,16133.9053311,6270.6367,266806.98813531,350117.2621,104310.7913,183.33983330795456,902.0,17.8868130056541,Actual
2021-07-01,Japan,18486.9745,14066.77409134,5495.8497,280873.76222665,368604.2366,109806.641,182.68537780961037,798.0,17.627536455313283,Actual
2021-08-01,Japan,17984.3268,13682.676673779999,5364.8132,294556.43890043,386588.5634,115171.4542,177.6970996594805,772.0,17.72367444790155,Actual
2021-09-01,Japan,74935.8216,57479.29593672,22195.5142,352035.73483715,461524.385,137366.9684,798.3235546766667,2955.0,19.451538388060914,Actual
2021-10-01,Japan,98505.8539,75629.11862299,29060.3225,427664.85346014,560030.2389,166427.2909,1050.4044253193056,3931.0,19.239155080892903,Actual
2021-11-01,Japan,112970.2882,83489.42372687,33478.8616,511154.27718701,673000.5271,199906.1525,1325.2289480455554,4449.0,18.765885306106988,Actual
2021-12-01,Japan,111934.0903,82004.55992766,33069.0676,593158.83711467,784934.6174,232975.2201,1301.6596813914284,4400.0,18.63739998355909,Actual
2022-01-01,Japan,116975.3189821086,84752.61836384324,34514.19723833254,,,,,4450.277817644996,,Forecast
2022-02-01,Japan,126010.05874020429,90539.35562097709,36892.93359753703,,,,,4673.929294535681,,Forecast
2022-03-01,Japan,131948.64480139397,93780.0922576144,38729.716290482174,,,,,4774.252899044408,,Forecast
2022-04-01,Japan,142212.38699056342,100352.34153221955,41652.108138204705,,,,,5066.78056448528,,Forecast
2022-05-01,Japan,153680.17035777343,107849.01108823402,44815.046133354066,,,,,5390.811187491483,,Forecast
2022-06-01,Japan,162595.69449703814,113572.43764307683,47306.84942036331,,,,,5601.835957555427,,Forecast
2022-07-01,Japan,169816.02465978856,117681.43690366401,49992.76416019964,,,,,5818.910417556114,,Forecast
2022-08-01,Japan,174774.74291465018,120324.93786570142,51315.78178355694,,,,,6012.104548282762,,Forecast
2022-09-01,Japan,199468.82342564347,138116.30843776456,58175.875478968694,,,,,7003.911227991996,,Forecast
2022-10-01,Japan,211897.69998830228,146781.41138194993,60920.004015121696,,,,,7471.589509734298,,Forecast
2022-11-01,Japan,221604.43662838667,152490.08289308756,64399.49274447069,,,,,7850.905200721298,,Forecast
2022-12-01,Japan,229854.3787443537,157531.26049311235,66749.53828771255,,,,,8115.746149970184,,Forecast
2018-09-01,Mexico,2150.794,1589.0288408000001,640.8688,1589.0288408000001,2150.794,640.8688,79.45144204,127.0,12.512038116535434,Actual
2018-10-01,Mexico,2553.3483,1887.4627554,759.7926,3476.4915962000005,4704.1422999999995,1400.6614,94.37313777,146.0,12.927827091780822,Actual
2018-11-01,Mexico,1345.4923,1038.4509571400001,399.7426,4514.942553340001,6049.634599999999,1800.404,103.84509571400001,80.0,12.980636964250001,Actual
2018-12-01,Mexico,1833.9738,1297.71986088,543.3705,5812.66241422,7883.6084,2343.7745,129.771986088,107.0,12.128222998878504,Actual
2019-01-01,Mexico,1754.6938,1305.00342488,519.7123,7117.6658391,9638.3022,2863.4868,65.250171244,100.0,13.0500342488,Actual
2019-02-01,Mexico,2126.4095,1575.06407932,633.0662,8692.72991842,11764.7117,3496.553,78.753203966,120.0,13.125533994333333,Actual
2019-03-01,Mexico,1210.9372,934.60133096,360.1999,9627.33124938,12975.6489,3856.7529,93.460133096,69.0,13.544946825507248,Actual
2019-04-01,Mexico,904.0474,639.70394024,267.354,10267.03518962,13879.6963,4124.1069,63.970394023999994,51.0,12.543214514509803,Actual
2019-05-01,Mexico,1865.2483,1379.618138,554.5391999999999,11646.65332762,15744.9446,4678.6461,68.98090690000001,108.0,12.77424201851852,Actual
2019-06-01,Mexico,1855.6868,1355.8366407400001,547.845,13002.48996836,17600.6314,5226.4911,71.35982319684211,106.0,12.790911705094341,Actual
2019-07-01,Mexico,921.4558,711.1795864400001,273.5217,13713.6695548,18522.0872,5500.0127999999995,79.0199540488889,51.0,13.944697773333335,Actual
2019-08-01,Mexico,847.0845,599.3969922,249.79309999999998,14313.066547,19369.1717,5749.8059,66.5996658,48.0,12.4874373375,Actual
2019-09-01,Mexico,3989.607,2904.52658628,1184.9151,17217.59313328,23358.7787,6934.721,132.02393574,190.0,15.286982033052633,Actual
2019-10-01,Mexico,5154.6492,3793.6167635399997,1530.571,21011.20989682,28513.4279,8465.292,172.43712561545453,249.0,15.235408688915662,Actual
2019-11-01,Mexico,4136.7559,2874.63167491,1232.117,23885.84157173,32650.1838,9697.409,261.33015226454546,203.0,14.160747167044336,Actual
2019-12-01,Mexico,4382.7128,3362.41726016,1307.646,27248.25883189,37032.8966,11005.055,305.6742963781818,221.0,15.214557738280542,Actual
2020-01-01,Mexico,4708.6013,3457.98639392,1404.2891,30706.245225810002,41741.4979,12409.3441,157.18119972363635,229.0,15.1003772660262,Actual
2020-02-01,Mexico,4618.1375,3360.04816415,1376.024,34066.29338996,46359.6354,13785.3681,152.72946200681818,222.0,15.135352090765766,Actual
2020-03-01,Mexico,613.3239,426.19877811000003,182.9265,34492.49216807,46972.9593,13968.2946,38.745343464545456,30.0,14.206625937000002,Actual
2020-04-01,Mexico,2163.3647,1659.73339784,646.9829,36152.22556591,49136.324,14615.2775,150.88485434909092,110.0,15.08848543490909,Actual
2020-05-01,Mexico,6987.97,5158.673568220001,2088.8048,41310.89913413,56124.294,16704.0823,234.4851621918182,343.0,15.039864630379011,Actual
2020-06-01,Mexico,7694.1417,5594.81367771,2287.9327,46905.71281184,63818.4357,18992.015,254.3097126231818,366.0,15.286376168606557,Actual
2020-07-01,Mexico,4787.9795,3327.1669545500004,1428.0416,50232.879766390004,68606.4152,20420.0566,302.46972314090914,231.0,14.4033201495671,Actual
2020-08-01,Mexico,1603.9751,1230.56969672,473.4151,51463.44946311,70210.3903,20893.4717,111.86997242909091,78.0,15.776534573333333,Actual
2020-09-01,Mexico,2849.0128,2050.8139032599997,851.6452,53514.26336637,73059.4031,21745.1169,93.21881378454545,123.0,16.673283766341463,Actual
2020-10-01,Mexico,4198.347,3016.85093319,1247.5061,56531.11429956,77257.7501,22992.623,137.12958787227274,183.0,16.485524225081967,Actual
2020-11-01,Mexico,2956.073,2201.0919557999996,881.1469,58732.20625536,80213.8231,23873.7699,200.09926870909086,127.0,17.33143272283464,Actual
2020-12-01,Mexico,4281.2359,2978.45581563,1273.8669,61710.66207099,84495.059,25147.6368,270.7687105118182,184.0,16.18725986755435,Actual
2021-01-01,Mexico,2423.1842,1742.6375174099999,723.7527,63453.2995884,86918.2432,25871.389499999997,79.21079624590908,105.0,16.59654778485714,Actual
2021-02-01,Mexico,3969.2242,2857.20593106,1183.5991,66310.50551946,90887.4674,27054.9886,129.87299686636362,168.0,17.007178161071426,Actual
2021-03-01,Mexico,1925.1721,1433.4831456599998,571.1866,67743.98866512,92812.6395,27626.175199999998,130.31664960545453,83.0,17.270881273012044,Actual
2021-04-01,Mexico,1943.2238,1351.9007976599999,579.692,69095.88946278,94755.8633,28205.8672,122.90007251454544,83.0,16.28796141759036,Actual
2021-05-01,Mexico,3653.2732,2633.7392763899998,1086.5114,71729.62873917,98409.13650000001,29292.3786,119.7154216540909,155.0,16.991866299290322,Actual
2021-06-01,Mexico,2988.5147,2150.17598322,887.2014,73879.80472239,101397.65120000001,30179.579999999998,97.73527196454546,126.0,17.064888755714286,Actual
2021-07-01,Mexico,1902.4686,1416.5781195599998,568.8873,75296.38284195,103300.1198,30748.4673,128.77982905090906,82.0,17.275342921463412,Actual
2021-08-01,Mexico,1179.3566,820.47838662,352.6427,76116.86122857,104479.4764,31101.11,74.58894423818182,50.0,16.4095677324,Actual
2021-09-01,Mexico,11045.2662,8167.103201280001,3245.6824,84283.96442985,115524.7426,34346.7924,453.7279556266667,422.0,19.35332512151659,Actual
2021-10-01,Mexico,12970.2991,9578.83362168,3847.769,93862.79805153,128495.0417,38194.5614,532.1574234266667,514.0,18.635863077198444,Actual
2021-11-01,Mexico,5967.1749,4330.97554242,1770.4338,98193.77359395,134462.2166,39964.9952,481.2195047133334,235.0,18.429683159234045,Actual
2021-12-01,Mexico,14058.5234,10593.097381900001,4164.6627,108786.87097585,148520.74,44129.6579,1177.0108202111112,563.0,18.815448280461812,Actual
2022-01-01,Mexico,11223.649379262086,8376.743789532733,3326.4335577385964,,,,,457.91501055494166,,Forecast
2022-02-01,Mexico,11727.307960053873,8729.323710805855,3463.0188642642765,,,,,476.9080722363912,,Forecast
2022-03-01,Mexico,9977.061522223361,7469.800752443898,2942.945762106611,,,,,394.8699427102514,,Forecast
2022-04-01,Mexico,10278.249317499085,7672.31076101761,3038.4371884758016,,,,,410.37336489066087,,Forecast
2022-05-01,Mexico,12077.876111119793,8998.350907368065,3597.8748086508713,,,,,500.862638745788,,Forecast
2022-06-01,Mexico,11992.732560410861,8916.147812204788,3595.6415349260374,,,,,498.8433301878517,,Forecast
2022-07-01,Mexico,10693.049502129188,7955.504308450516,3231.6992052903684,,,,,440.34504656933075,,Forecast
2022-08-01,Mexico,9724.631917564508,7273.771644950302,2934.778684126666,,,,,393.40772800697255,,Forecast
2022-09-01,Mexico,13777.51659964254,10253.203650768453,4159.543490455872,,,,,567.0092464422154,,Forecast
2022-10-01,Mexico,14885.226278342736,11067.888509918219,4452.105569306764,,,,,613.0545327639217,,Forecast
2022-11-01,Mexico,12805.135853680396,9512.219696355252,3829.7269588129975,,,,,523.5601605114266,,Forecast
2022-12-01,Mexico,14887.906398430861,11109.499779399173,4430.968693091725,,,,,609.6124688645122,,Forecast
2018-09-01,Netherlands,2269.5192,1716.11741505,673.7666,1716.11741505,2269.5192,673.7666,26.001779015909094,129.0,13.303235775581395,Actual
2018-10-01,Netherlands,2142.0295,1653.43779531,635.033,3369.5552103600003,4411.5487,1308.7996,29.007680619473682,122.0,13.552768814016392,Actual
2018-11-01,Netherlands,3878.4562,2885.90760507,1150.823,6255.46281543,8290.0049,2459.6226,41.227251501,220.0,13.117761841227273,Actual
2018-12-01,Netherlands,3869.0202,2953.39902393,1146.7227,9208.86183936,12159.0251,3606.3453,42.19141462757143,221.0,13.363796488371042,Actual
2019-01-01,Netherlands,2089.4801,1583.00616686,620.7892,10791.86800622,14248.5052,4227.1345,24.353941028615385,120.0,13.191718057166666,Actual
2019-02-01,Netherlands,1799.2551,1397.67005991,535.0898,12189.53806613,16047.7603,4762.2243,24.097759653620688,102.0,13.70264764617647,Actual
2019-03-01,Netherlands,1977.3794,1473.03812592,588.8737,13662.57619205,18025.1397,5351.098,23.0162207175,114.0,12.921387069473685,Actual
2019-04-01,Netherlands,1999.4948,1516.3156175,593.2344,15178.89180955,20024.6345,5944.3324,23.327932576923075,115.0,13.185353195652173,Actual
2019-05-01,Netherlands,2121.7837,1621.6940463399999,628.9846,16800.58585589,22146.4182,6573.317,25.338969474062498,121.0,13.402430135041321,Actual
2019-06-01,Netherlands,1839.7417,1431.83553695,546.744,18232.42139284,23986.1599,7120.061000000001,25.56849173125,104.0,13.76764939375,Actual
2019-07-01,Netherlands,2095.1405,1559.69491856,622.3190999999999,19792.1163114,26081.3004,7742.3801,25.994915309333333,119.0,13.10667998789916,Actual
2019-08-01,Netherlands,1919.2659,1463.45292814,570.4591,21255.56923954,28000.566300000002,8312.8392,24.39088213566667,111.0,13.184260613873874,Actual
2019-09-01,Netherlands,20882.8459,16699.89720242,6220.5523,37955.46644196,48883.4122,14533.3915,216.8817818496104,1017.0,16.42074454515241,Actual
2019-10-01,Netherlands,22207.2066,17247.703683,6592.5077,55203.17012496,71090.6188,21125.8992,261.32884368181817,1070.0,16.1193492364486,Actual
2019-11-01,Netherlands,36508.3586,27948.22870071,10868.5318,83151.39882567,107598.9774,31994.431,362.96400910012983,1770.0,15.789959717915254,Actual
2019-12-01,Netherlands,34637.1829,27460.84652661,10320.7686,110612.24535227999,142236.1603,42315.1996,356.63437047545455,1693.0,16.220228308688718,Actual
2020-01-01,Netherlands,20558.0383,16443.76654675,6121.2561,127056.01189903,162794.1986,48436.4557,213.55540969805196,1005.0,16.361956762935325,Actual
2020-02-01,Netherlands,16793.069199999998,13138.34032533,5011.1315,140194.35222436,179587.2678,53447.5872,199.065762505,811.0,16.20017302753391,Actual
2020-03-01,Netherlands,2894.8716,2212.77940853,861.1879,142407.13163289,182482.1394,54308.7751,32.06926679028986,139.0,15.919276320359714,Actual
2020-04-01,Netherlands,5605.9148,4479.33904524,1667.6194,146886.47067813,188088.0542,55976.3945,63.08928232732394,272.0,16.468158254558823,Actual
2020-05-01,Netherlands,12736.5155,9900.67786145,3786.7468,156787.14853958,200824.5697,59763.1413,130.2720771243421,618.0,16.020514338915856,Actual
2020-06-01,Netherlands,12609.5736,9561.9408717,3746.9882,166349.08941128,213434.1433,63510.1295,144.87789199545455,611.0,15.649657727823241,Actual
2020-07-01,Netherlands,20015.0492,15205.10315737,5974.7528,181554.19256865,233449.1925,69484.8823,197.46887217363636,983.0,15.468060180437437,Actual
2020-08-01,Netherlands,18707.0698,14801.04569607,5567.6415,196355.23826472,252156.2623,75052.5238,192.22137267623376,904.0,16.37283815936947,Actual
2020-09-01,Netherlands,25768.2287,18808.86594737,7675.4596,215164.10421209,277924.491,82727.9834,244.2709863294805,1110.0,16.94492427690991,Actual
2020-10-01,Netherlands,29872.5753,22669.79603,8889.0984,237833.90024209,307797.0663,91617.0818,343.48175803030307,1286.0,17.628146213063765,Actual
2020-11-01,Netherlands,43517.5664,31632.96834199,12997.2869,269466.86858408,351314.6327,104614.3687,410.8177706751948,1868.0,16.934137228046037,Actual
2020-12-01,Netherlands,50642.5219,38227.751709309996,15082.1879,307694.62029339,401957.1546,119696.5566,496.46430791311684,2141.0,17.855091877304996,Actual
2021-01-01,Netherlands,27667.5972,20341.375288979998,8264.9599,328035.99558237,429624.7518,127961.5165,264.1737050516883,1191.0,17.079240376977328,Actual
2021-02-01,Netherlands,22237.4728,16756.80616816,6624.5832,344792.80175053,451862.2246,134586.0997,253.8910025478788,946.0,17.713325759154337,Actual
2021-03-01,Netherlands,25399.075399999998,18422.09131338,7578.447,363214.89306391,477261.3,142164.5467,239.24793913480516,1098.0,16.77786094114754,Actual
2021-04-01,Netherlands,26201.6529,19751.025981439998,7810.4782000000005,382965.91904535,503462.9529,149975.0249,256.5068309277922,1123.0,17.5877346228317,Actual
2021-05-01,Netherlands,26225.5073,19338.15075276,7830.4794,402304.06979811,529688.4602,157805.5043,251.1448149709091,1121.0,17.250803526101695,Actual
2021-06-01,Netherlands,23784.5041,18001.4868421,7086.6489,420305.55664021,553472.9643,164892.1532,272.74980063787876,1029.0,17.494156309135082,Actual
2021-07-01,Netherlands,27895.4547,20238.83135349,8317.6062,440544.3879937,581368.419,173209.7594,262.8419656297403,1193.0,16.964653271994973,Actual
2021-08-01,Netherlands,26455.736,19964.93172837,7897.8348,460509.31972207,607824.155,181107.5942,259.2848276411688,1139.0,17.528473861606674,Actual
2021-09-01,Netherlands,89147.7115,69665.07345366,26358.4006,530174.39317573,696971.8665,207465.99480000001,1105.794816724762,3508.0,19.858914895570127,Actual
2021-10-01,Netherlands,111162.0015,88963.78890588,32902.1912,619138.18208161,808133.868,240368.18600000002,1647.4775723311113,4402.0,20.209856634684236,Actual
2021-11-01,Netherlands,146436.258,112262.38975165,43356.9443,731400.57183326,954570.126,283725.1303,1781.942694470635,5792.0,19.382318672591506,Actual
2021-12-01,Netherlands,171288.7553,135035.96779092,50723.5826,866436.53962418,1125858.8813,334448.7129,2143.428060173333,6783.0,19.908000558885448,Actual
2022-01-01,Netherlands,183329.62393008056,145067.36902767376,54278.70373118649,,,,,7197.677203351389,,Forecast
2022-02-01,Netherlands,202916.69318261917,161088.47512239203,60071.4864291715,,,,,7913.885327294489,,Forecast
2022-03-01,Netherlands,223373.9696642957,177397.56155064426,66125.32483529967,,,,,8597.661347315001,,Forecast
2022-04-01,Netherlands,247724.37088468458,197286.50087895477,73338.05646707912,,,,,9428.723336982122,,Forecast
2022-05-01,Netherlands,272867.8524829666,217344.89203034816,80789.58961659012,,,,,10287.329140907961,,Forecast
2022-06-01,Netherlands,295253.8098692164,235629.82589873893,87413.646050666,,,,,11010.55899678751,,Forecast
2022-07-01,Netherlands,321266.2452244484,256296.94789536286,95131.67514902409,,,,,11883.482516691118,,Forecast
2022-08-01,Netherlands,339230.82529987657,271044.8296575269,100452.47725052641,,,,,12562.688511288,,Forecast
2022-09-01,Netherlands,378596.5654005463,302352.10653636407,112114.50813716586,,,,,14159.258309455265,,Forecast
2022-10-01,Netherlands,401176.62800594716,321045.30527379946,118814.88468336467,,,,,15104.538842479069,,Forecast
2022-11-01,Netherlands,433530.6630864824,345355.34451574506,128418.22927184957,,,,,16366.959165649718,,Forecast
2022-12-01,Netherlands,457790.7975313876,366131.8809820008,135604.1346018711,,,,,17297.0564593649,,Forecast
2019-09-01,Newzealand,14436.4966,11215.99849075,4291.0775,11215.99849075,14436.4966,4291.0775,169.9393710719697,709.0,15.819461905148096,Actual
2019-10-01,Newzealand,18564.414399999998,14487.93462457,5540.4965,25703.93311532,33000.911,9831.574,219.51416097833334,899.0,16.1156113732703,Actual
2019-11-01,Newzealand,24694.7704,18722.5121523,7331.0114,44426.44526762,57695.6814,17162.5854,283.67442655,1203.0,15.56318549650873,Actual
2019-12-01,Newzealand,27186.797599999998,20319.07974111,8088.0337,64745.52500873,84882.47899999999,25250.6191,307.8648445622727,1315.0,15.451771666243346,Actual
2020-01-01,Newzealand,13352.4196,10354.127761779999,3975.0102,75099.65277051,98234.8986,29225.6293,156.88072366333333,652.0,15.880564051809815,Actual
2020-02-01,Newzealand,16141.427,12638.5156121,4810.9329,87738.16838261,114376.3256,34036.5622,191.49266078939394,783.0,16.141143821328225,Actual
2020-03-01,Newzealand,1719.9492,1289.73121716,512.118,89027.89959977,116096.2748,34548.6802,24.802523406923076,84.0,15.35394306142857,Actual
2020-04-01,Newzealand,7591.5179,5695.0154411700005,2259.4837,94722.91504094,123687.79269999999,36808.1639,90.3970704947619,364.0,15.6456468164011,Actual
2020-05-01,Newzealand,5388.9243,4233.71470612,1607.0271,98956.62974706,129076.71699999999,38415.191,65.13407240184615,265.0,15.976281909886794,Actual
2020-06-01,Newzealand,14475.6465,11065.57161287,4313.4345,110022.20135993,143552.3635,42728.6255,167.66017595257577,696.0,15.898809788606323,Actual
2020-07-01,Newzealand,12763.1674,9473.81192261,3794.7479,119496.01328254,156315.53089999998,46523.373400000004,143.54260488803033,615.0,15.40457223188618,Actual
2020-08-01,Newzealand,14923.7502,11169.76615998,4436.5435,130665.77944252,171239.2811,50959.916900000004,169.23888121181818,727.0,15.364190041237963,Actual
2020-09-01,Newzealand,27350.4381,21276.95055479,8148.6409,151942.72999731,198589.7192,59108.5578,322.3780387089394,1167.0,18.23217699639246,Actual
2020-10-01,Newzealand,44676.5158,35798.71716783,13308.0899,187741.44716514,243266.235,72416.6477,542.4048055731819,1927.0,18.577434959953294,Actual
2020-11-01,Newzealand,51424.1331,40129.63806827,15312.224,227871.08523341,294690.3681,87728.8717,608.0248192162121,2228.0,18.011507211970375,Actual
2020-12-01,Newzealand,57774.982299999996,43209.94617177,17229.0807,271081.03140518,352465.3504,104957.9524,654.6961541177274,2459.0,17.572161924265963,Actual
2021-01-01,Newzealand,30300.7124,23590.28792795,9026.7226,294671.31933313,382766.0628,113984.675,357.4286049689394,1297.0,18.188348440979183,Actual
2021-02-01,Newzealand,30213.2791,23972.3074951,8999.6727,318643.62682823,412979.3419,122984.3477,363.2167802287879,1286.0,18.64098561049767,Actual
2021-03-01,Newzealand,27954.315599999998,21806.91900447,8325.6487,340450.5458327,440933.6575,131309.9964,330.4078637040909,1204.0,18.112058973812292,Actual
2021-04-01,Newzealand,27442.0385,20447.14889856,8159.2182,360897.69473126,468375.696,139469.2146,309.8052863418182,1178.0,17.357511798438033,Actual
2021-05-01,Newzealand,28092.8644,21990.79635019,8361.8192,382888.49108145,496468.5604,147831.0338,333.1938840937879,1200.0,18.325663625158334,Actual
2021-06-01,Newzealand,30061.7321,24164.66589438,8960.1332,407053.15697583003,526530.2925,156791.167,366.13130143,1289.0,18.746831570504266,Actual
2021-07-01,Newzealand,30362.4276,23575.38979638,9051.9314,430628.54677221,556892.7201,165843.0984,357.2028757027273,1309.0,18.010229027028267,Actual
2021-08-01,Newzealand,30084.2541,22458.60381256,8978.063,453087.15058477,586976.9741999999,174821.1614,340.28187594787875,1290.0,17.409770397333332,Actual
2021-09-01,Newzealand,105645.7913,81261.93113165001,31240.729,534349.08171642,692622.7655,206061.8904,1504.8505765120372,4182.0,19.431356081217125,Actual
2021-10-01,Newzealand,139483.7091,103895.47042531,41275.4084,638244.55214173,832106.4746,247337.2988,1923.9901930612964,5531.0,18.784210888683784,Actual
2021-11-01,Newzealand,190220.4435,145111.28003318,56285.9361,783355.83217491,1022326.9181,303623.2349,2687.2459265403704,7464.0,19.441489822237404,Actual
2021-12-01,Newzealand,210462.7841,151071.57044052,62290.4566,934427.4026154301,1232789.7022,365913.6915,2797.6216748244447,8190.0,18.44585719664469,Actual
2022-01-01,Newzealand,231950.71901208264,165947.30951356905,68619.06374576264,,,,,8874.260335797817,,Forecast
2022-02-01,Newzealand,262616.53001810994,186516.26664312425,77688.65430218885,,,,,9962.726609790678,,Forecast
2022-03-01,Newzealand,289495.5773022355,203728.52261167488,85630.06046502768,,,,,10796.210507124151,,Forecast
2022-04-01,Newzealand,321678.1316540501,224927.6189924549,95148.24131327817,,,,,11861.591496379187,,Forecast
2022-05-01,Newzealand,351643.58771711285,244920.78393770294,104009.55769255456,,,,,12824.024757491477,,Forecast
2022-06-01,Newzealand,384574.11464847816,266992.89644734573,113752.68155269124,,,,,13900.005432550115,,Forecast
2022-07-01,Newzealand,414167.0016891594,286089.6877050149,122499.65619381335,,,,,14813.303374975952,,Forecast
2022-08-01,Newzealand,440519.2610251504,303102.2051034901,130301.6510158302,,,,,15737.80252598273,,Forecast
2022-09-01,Newzealand,487941.87154888496,336857.19684756023,144325.6545226464,,,,,17629.617543673758,,Forecast
2022-10-01,Newzealand,521210.2966027063,359134.6086777007,154191.96223139664,,,,,19007.452280505495,,Forecast
2022-11-01,Newzealand,559213.4437490094,385717.7652130562,165431.40372200162,,,,,20414.214171920863,,Forecast
2022-12-01,Newzealand,588755.2472468247,403396.9860809917,174181.14914334533,,,,,21516.02322049544,,Forecast
2019-09-01,Norway,14577.7214,11267.86787921,4350.4414,11267.86787921,14577.7214,4350.4414,170.72527089712122,707.0,15.937578329858557,Actual
2019-10-01,Norway,20845.3574,15948.13739146,6187.6153,27216.00527067,35423.0788,10538.056700000001,207.11866742155846,1004.0,15.884598995478088,Actual
2019-11-01,Norway,24800.9606,19445.29661893,7375.0955,46661.3018896,60224.0394,17913.1522,252.53631972636362,1198.0,16.23146629292988,Actual
2019-12-01,Norway,32386.1457,25879.27062053,9639.7751,72540.57251013,92610.1851,27552.927300000003,336.0944236432467,1565.0,16.536275156888177,Actual
2020-01-01,Norway,15231.8117,11705.42429677,4544.0001,84245.9968069,107841.9968,32096.9274,177.35491358742422,748.0,15.648962963596256,Actual
2020-02-01,Norway,16399.762,12536.271196939999,4879.5069,96782.26800384,124241.7588,36976.4343,162.8087168433766,801.0,15.650775526766541,Actual
2020-03-01,Norway,2037.9502,1619.03714968,607.2142,98401.30515351999,126279.709,37583.6485,25.29745546375,99.0,16.353910602828282,Actual
2020-04-01,Norway,8190.2575,6574.80746088,2441.9019,104976.1126144,134469.9665,40025.5504,86.51062448526315,400.0,16.4370186522,Actual
2020-05-01,Norway,6306.704,4902.15373589,1877.8372,109878.26635029,140776.6705,41903.3876,74.27505660439394,301.0,16.2862250361794,Actual
2020-06-01,Norway,12745.7436,9918.29519343,3799.3338,119796.56154371999,153522.4141,45702.7214,128.8090284861039,618.0,16.049021348592234,Actual
2020-07-01,Norway,12820.844799999999,10166.27687583,3816.2366,129962.83841955,166343.2589,49518.958,132.02956981597404,626.0,16.24005890707668,Actual
2020-08-01,Norway,15500.5471,12291.13505334,4622.0267,142253.97347289,181843.806,54140.9847,159.62513056285715,757.0,16.236638115376486,Actual
2020-09-01,Norway,42190.7011,33450.30375788,12558.514,175704.27723077,224034.5071,66699.4987,506.82278421030304,1808.0,18.501274202367256,Actual
2020-10-01,Norway,62350.0899,46347.887566159996,18555.2042,222052.16479692998,286384.597,85254.7029,601.9206177423376,2681.0,17.287537324192463,Actual
2020-11-01,Norway,86612.7196,66602.36335611,25810.5187,288654.52815304,372997.3166,111065.2216,864.9657578715585,3673.0,18.132960347429893,Actual
2020-12-01,Norway,87485.901,69155.81389358,26049.8275,357810.34204662,460483.2176,137115.0491,898.1274531633766,3747.0,18.4563154239605,Actual
2021-01-01,Norway,41531.6898,33247.0053042,12406.4091,391057.34735081997,502014.90739999997,149521.4582,503.74250460909093,1768.0,18.80486725350679,Actual
2021-02-01,Norway,44193.6758,33199.02982659,13174.8306,424256.37717741,546208.5832,162696.2888,431.1562315141558,1905.0,17.427312244929134,Actual
2021-03-01,Norway,47870.3588,37191.2176959,14273.376,461447.59487331,594078.942,176969.6648,483.0028272194805,2050.0,18.142057412634145,Actual
2021-04-01,Norway,48502.9731,38277.19279031,14440.0421,499724.78766361997,642581.9151,191409.7069,497.10639987415584,2086.0,18.349565096025888,Actual
2021-05-01,Norway,46926.910299999996,37648.28318364,13967.4011,537373.07084726,689508.8254,205377.108,570.4285330854545,2009.0,18.739812435858635,Actual
2021-06-01,Norway,53279.2327,39870.94659016,15865.0209,577244.01743742,742788.0581,221242.1289,517.804501170909,2280.0,17.487257276385964,Actual
2021-07-01,Norway,47975.5476,36881.18125127,14297.4372,614125.19868869,790763.6057,235539.5661,478.97637988662336,2046.0,18.02599279143206,Actual
2021-08-01,Norway,54246.1707,43110.41404103,16140.7335,657235.61272972,845009.7764,251680.2996,559.8755070263637,2312.0,18.646372855116784,Actual
2021-09-01,Norway,180111.32940000002,142866.37128649998,53286.0062,800101.98401622,1025121.1058,304966.30580000003,2645.673542342592,7098.0,20.127693897788106,Actual
2021-10-01,Norway,257564.6734,195846.91107011,76250.7314,995948.89508633,1282685.7792,381217.0372,3108.681128096984,10070.0,19.44855124827309,Actual
2021-11-01,Norway,312087.5906,246457.21535104,92385.0076,1242406.11043737,1594773.3698,473602.04480000003,3912.0192912863495,12338.0,19.975459179043607,Actual
2021-12-01,Norway,392292.7399,313589.71147025004,115950.8419,1555995.82190762,1987066.1097,589552.8867,4977.6144677817465,15381.0,20.388122454343023,Actual
2022-01-01,Norway,441305.35602812003,355107.36983163113,130353.27296106261,,,,,17179.901804568563,,Forecast
2022-02-01,Norway,508269.9002921785,410465.30211625824,150068.35097997714,,,,,19669.06977681104,,Forecast
2022-03-01,Norway,573759.2261643423,465531.98961618316,169352.0555362692,,,,,21901.33921432503,,Forecast
2022-04-01,Norway,643458.7242973413,523686.8567459629,189887.68778848922,,,,,24302.408121937224,,Forecast
2022-05-01,Norway,709290.321111887,578967.4424298897,209272.3298517755,,,,,26521.704420397004,,Forecast
2022-06-01,Norway,779750.8972086498,636937.4234936776,230038.84858256558,,,,,28891.649608823303,,Forecast
2022-07-01,Norway,845483.1827677268,692373.4630016898,249395.97851915623,,,,,31010.25007772124,,Forecast
2022-08-01,Norway,904994.7961579857,742830.9307118502,266920.5598932251,,,,,33195.40096798227,,Forecast
2022-09-01,Norway,999514.2309833181,820300.8906876261,294810.027307938,,,,,36877.47616460399,,Forecast
2022-10-01,Norway,1073073.0269776073,878822.2205252833,316514.3053152862,,,,,39845.67303367838,,Forecast
